Order_ID,Order_Date,Customer_ID,Product_ID,Quantity,Discount,Product_Name,Category,Sub_Category,List_Price,Unit_Cost,Sales,Profit,Profit_Margin,Segment,City,State
O50159,2025-05-29,C1053,P2026,4.0,0.2,Binders Product 27,Office Supplies,Binders,50136.78,40537.07,160437.7,-1710.58,-0.0107,Home Office,Chennai,Telangana
O50160,2025-09-21,C1015,P2014,2.0,0.25,Chairs Product 15,Furniture,Chairs,12221.58,8595.65,18332.37,1141.07,0.0622,Consumer,Coimbatore,Delhi
O50161,2025-08-18,C1007,P2049,1.0,0.05,Accessories Product 50,Technology,Accessories,36467.03,22897.52,34643.68,11746.16,0.3391,Home Office,Salem,Delhi
O50162,2025-07-19,C1103,P2035,1.0,0.1,Phones Product 36,Technology,Phones,2743.0,1741.9,2468.7,726.8,0.2944,Consumer,Chennai,Maharashtra
O50163,2025-02-19,C1058,P2007,4.0,0.05,Storage Product 8,Furniture,Storage,77465.02,47348.43,294367.08,104973.36,0.3566,Consumer,Pune,Tamil Nadu
O50164,2025-03-08,C1312,P2078,5.0,0.0,Tables Product 79,Furniture,Tables,6133.72,4595.0,30668.6,7693.6,0.2509,Consumer,Chennai,Kerala
O50165,2025-10-27,C1039,P2002,3.0,0.1,Accessories Product 3,Technology,Accessories,76083.83,45638.81,205426.34,68509.91,0.3335,Consumer,Kochi,Delhi
O50166,2025-02-27,C1236,P2061,4.0,0.05,Storage Product 62,Furniture,Storage,41881.88,27770.86,159151.14,48067.7,0.302,Consumer,Salem,Maharashtra
O50167,2025-09-16,C1442,P2046,5.0,0.15,Chairs Product 47,Furniture,Chairs,53110.92,30880.61,225721.41,71318.36,0.316,Consumer,Delhi,Tamil Nadu
O50168,2025-12-08,C1385,P2076,5.0,0.15,Phones Product 77,Technology,Phones,31874.96,24846.67,135468.58,11235.23,0.0829,Corporate,Kochi,Kerala
O50169,2025-11-22,C1093,P2060,2.0,0.05,Laptops Product 61,Technology,Laptops,51237.86,42856.01,97351.93,11639.91,0.1196,Consumer,Madurai,Delhi
O50170,2025-05-10,C1221,P2031,2.0,0.0,Phones Product 32,Technology,Phones,27150.59,16564.55,54301.18,21172.08,0.3899,Consumer,Madurai,Karnataka
O50171,2025-08-03,C1203,P2012,1.0,0.2,Laptops Product 13,Technology,Laptops,16281.82,11596.34,13025.46,1429.12,0.1097,Home Office,Hyderabad,Tamil Nadu
O50172,2025-06-21,C1137,P2000,1.0,0.05,Laptops Product 1,Technology,Laptops,13340.82,10836.58,12673.78,1837.2,0.145,Corporate,Mumbai,Karnataka
O50173,2025-09-15,C1299,P2033,3.0,0.15,Accessories Product 34,Technology,Accessories,18507.84,16264.51,47194.99,-1598.54,-0.0339,Consumer,Bengaluru,Maharashtra
O50174,2025-04-12,C1394,P2061,3.0,0.1,Storage Product 62,Furniture,Storage,41881.88,27770.86,113081.08,29768.5,0.2632,Consumer,Mumbai,Karnataka
O50175,2025-07-28,C1206,P2078,3.0,0.15,Tables Product 79,Furniture,Tables,6133.72,4595.0,15640.99,1855.99,0.1187,Consumer,Pune,Delhi
O50176,2025-10-18,C1335,P2077,3.0,0.1,Laptops Product 78,Technology,Laptops,47839.89,34926.79,129167.7,24387.33,0.1888,Consumer,Hyderabad,Kerala
O50177,2025-12-20,C1080,P2070,5.0,0.0,Phones Product 71,Technology,Phones,79953.27,45246.36,399766.35,173534.55,0.4341,Home Office,Salem,Karnataka
O50178,2025-10-13,C1217,P2030,5.0,0.05,Chairs Product 31,Furniture,Chairs,38498.53,28996.9,182868.02,37883.52,0.2072,Corporate,Hyderabad,Kerala
O50179,2025-04-26,C1001,P2063,1.0,0.05,Binders Product 64,Office Supplies,Binders,58712.04,35437.77,55776.44,20338.67,0.3646,Home Office,Chennai,Telangana
O50180,2025-09-21,C1177,P2024,2.0,0.1,Storage Product 25,Furniture,Storage,71728.84,53529.53,129111.91,22052.85,0.1708,Consumer,Madurai,Telangana
O50181,2025-05-30,C1395,P2037,2.0,0.15,Paper Product 38,Office Supplies,Paper,27871.02,18741.67,47380.73,9897.39,0.2089,Home Office,Salem,Telangana
O50182,2025-10-27,C1370,P2013,4.0,0.05,Phones Product 14,Technology,Phones,26276.26,19570.22,99849.79,21568.91,0.216,Consumer,Salem,Tamil Nadu
O50183,2025-02-05,C1345,P2007,5.0,0.0,Storage Product 8,Furniture,Storage,77465.02,47348.43,387325.1,150582.95,0.3888,Corporate,Salem,Tamil Nadu
O50184,2025-11-29,C1278,P2053,3.0,0.1,Accessories Product 54,Technology,Accessories,58991.24,45367.54,159276.35,23173.73,0.1455,Corporate,Madurai,Maharashtra
O50185,2025-10-14,C1145,P2001,3.0,0.15,Tables Product 2,Furniture,Tables,61893.98,38740.54,157829.65,41608.03,0.2636,Consumer,Mumbai,Delhi
O50186,2025-10-30,C1317,P2077,4.0,0.25,Laptops Product 78,Technology,Laptops,47839.89,34926.79,143519.67,3812.51,0.0266,Consumer,Chennai,Maharashtra
O50187,2025-11-07,C1223,P2055,2.0,0.15,Binders Product 56,Office Supplies,Binders,16705.54,9805.04,28399.42,8789.34,0.3095,Consumer,Bengaluru,Delhi
O50188,2025-07-27,C1368,P2060,3.0,0.1,Laptops Product 61,Technology,Laptops,51237.86,42856.01,138342.22,9774.19,0.0707,Consumer,Delhi,Karnataka
O50189,2025-04-16,C1383,P2021,2.0,0.15,Laptops Product 22,Technology,Laptops,6562.71,4469.1,11156.61,2218.41,0.1988,Home Office,Kochi,Kerala
O50190,2025-06-07,C1061,P2034,4.0,0.25,Stationery Product 35,Office Supplies,Stationery,6797.66,4643.32,20392.98,1819.7,0.0892,Consumer,Madurai,Karnataka
O50191,2025-05-01,C1293,P2015,2.0,0.2,Tables Product 16,Furniture,Tables,38551.13,28836.5,61681.81,4008.81,0.065,Consumer,Mumbai,Kerala
O50192,2025-02-24,C1238,P2049,2.0,0.1,Accessories Product 50,Technology,Accessories,36467.03,22897.52,65640.65,19845.61,0.3023,Corporate,Mumbai,Tamil Nadu
O50193,2025-01-12,C1194,P2042,2.0,0.05,Storage Product 43,Furniture,Storage,19092.63,15390.19,36276.0,5495.62,0.1515,Consumer,Coimbatore,Karnataka
O50194,2025-05-25,C1165,P2016,3.0,0.05,Laptops Product 17,Technology,Laptops,60637.62,52413.59,172817.22,15576.45,0.0901,Corporate,Madurai,Karnataka
O50195,2025-05-16,C1450,P2079,1.0,0.1,Tables Product 80,Furniture,Tables,60819.74,43495.05,54737.77,11242.72,0.2054,Corporate,Chennai,Karnataka
O50196,2025-01-03,C1221,P2057,5.0,0.15,Laptops Product 58,Technology,Laptops,10032.16,7014.74,42636.68,7562.98,0.1774,Consumer,Madurai,Karnataka
O50197,2025-05-24,C1060,P2001,2.0,0.1,Tables Product 2,Furniture,Tables,61893.98,38740.54,111409.16,33928.08,0.3045,Consumer,Pune,Tamil Nadu
O50198,2025-01-30,C1128,P2003,2.0,0.0,Chairs Product 4,Furniture,Chairs,72789.1,60628.14,145578.2,24321.92,0.1671,Consumer,Kochi,Tamil Nadu
O50199,2025-08-25,C1477,P2038,2.0,0.15,Binders Product 39,Office Supplies,Binders,69402.41,51424.61,117984.1,15134.88,0.1283,Consumer,Pune,Delhi
O50200,2025-10-06,C1172,P2005,1.0,0.2,Tables Product 6,Furniture,Tables,18627.38,11555.02,14901.9,3346.88,0.2246,Consumer,Bengaluru,Karnataka
O50201,2025-12-14,C1479,P2068,4.0,0.1,Binders Product 69,Office Supplies,Binders,73518.62,55006.72,264667.03,44640.15,0.1687,Consumer,Madurai,Kerala
O50202,2025-04-25,C1155,P2068,3.0,0.15,Binders Product 69,Office Supplies,Binders,73518.62,55006.72,187472.48,22452.32,0.1198,Consumer,Hyderabad,Tamil Nadu
O50203,2025-04-14,C1404,P2019,1.0,0.1,Chairs Product 20,Furniture,Chairs,44904.0,24841.99,40413.6,15571.61,0.3853,Consumer,Mumbai,Tamil Nadu
O50204,2025-04-28,C1377,P2063,2.0,0.2,Binders Product 64,Office Supplies,Binders,58712.04,35437.77,93939.26,23063.72,0.2455,Consumer,Coimbatore,Telangana
O50205,2025-01-05,C1109,P2015,1.0,0.2,Tables Product 16,Furniture,Tables,38551.13,28836.5,30840.9,2004.4,0.065,Consumer,Kochi,Kerala
O50206,2025-12-26,C1268,P2050,1.0,0.1,Phones Product 51,Technology,Phones,26671.88,18619.55,24004.69,5385.14,0.2243,Consumer,Pune,Tamil Nadu
O50207,2025-09-05,C1410,P2036,1.0,0.15,Tables Product 37,Furniture,Tables,76874.21,52831.76,65343.08,12511.32,0.1915,Consumer,Kochi,Maharashtra
O50208,2025-12-30,C1355,P2072,4.0,0.2,Accessories Product 73,Technology,Accessories,59154.4,49684.38,189294.08,-9443.44,-0.0499,Corporate,Hyderabad,Maharashtra
O50209,2025-11-17,C1390,P2068,5.0,0.1,Binders Product 69,Office Supplies,Binders,73518.62,55006.72,330833.79,55800.19,0.1687,Home Office,Mumbai,Maharashtra
O50210,2025-05-01,C1277,P2041,3.0,0.1,Laptops Product 42,Technology,Laptops,17089.78,12912.68,46142.41,7404.37,0.1605,Corporate,Salem,Telangana
O50211,2025-10-13,C1073,P2056,4.0,0.2,Phones Product 57,Technology,Phones,10100.77,6325.84,32322.46,7019.1,0.2172,Corporate,Chennai,Maharashtra
O50212,2025-05-29,C1486,P2065,4.0,0.05,Binders Product 66,Office Supplies,Binders,20647.93,15864.6,78462.13,15003.73,0.1912,Consumer,Madurai,Maharashtra
O50213,2025-03-25,C1436,P2008,5.0,0.1,Paper Product 9,Office Supplies,Paper,12546.55,8779.06,56459.48,12564.18,0.2225,Consumer,Salem,Karnataka
O50214,2025-08-19,C1462,P2063,4.0,0.2,Binders Product 64,Office Supplies,Binders,58712.04,35437.77,187878.53,46127.45,0.2455,Corporate,Chennai,Karnataka
O50215,2025-10-15,C1206,P2021,1.0,0.15,Laptops Product 22,Technology,Laptops,6562.71,4469.1,5578.3,1109.2,0.1988,Consumer,Pune,Delhi
O50216,2025-06-10,C1387,P2033,1.0,0.1,Accessories Product 34,Technology,Accessories,18507.84,16264.51,16657.06,392.55,0.0236,Consumer,Delhi,Maharashtra
O50217,2025-09-29,C1479,P2054,2.0,0.05,Chairs Product 55,Furniture,Chairs,56519.23,39410.95,107386.54,28564.64,0.266,Consumer,Madurai,Kerala
O50218,2025-02-07,C1278,P2028,4.0,0.1,Tables Product 29,Furniture,Tables,62771.45,44486.02,225977.22,48033.14,0.2126,Corporate,Madurai,Maharashtra
O50219,2025-08-14,C1374,P2037,2.0,0.1,Paper Product 38,Office Supplies,Paper,27871.02,18741.67,50167.84,12684.5,0.2528,Consumer,Delhi,Karnataka
O50220,2025-05-22,C1325,P2017,3.0,0.05,Stationery Product 18,Office Supplies,Stationery,38596.4,22564.5,109999.74,42306.24,0.3846,Corporate,Bengaluru,Tamil Nadu
O50221,2025-10-19,C1471,P2070,1.0,0.15,Phones Product 71,Technology,Phones,79953.27,45246.36,67960.28,22713.92,0.3342,Home Office,Chennai,Tamil Nadu
O50222,2025-05-31,C1339,P2064,3.0,0.05,Accessories Product 65,Technology,Accessories,53906.39,37542.43,153633.21,41005.92,0.2669,Consumer,Mumbai,Telangana
O50223,2025-04-24,C1356,P2000,5.0,0.1,Laptops Product 1,Technology,Laptops,13340.82,10836.58,60033.69,5850.79,0.0975,Consumer,Pune,Karnataka
O50224,2025-08-25,C1339,P2003,1.0,0.1,Chairs Product 4,Furniture,Chairs,72789.1,60628.14,65510.19,4882.05,0.0745,Consumer,Mumbai,Telangana
O50225,2025-03-07,C1203,P2003,3.0,0.3,Chairs Product 4,Furniture,Chairs,72789.1,60628.14,152857.11,-29027.31,-0.1899,Home Office,Hyderabad,Tamil Nadu
O50226,2025-12-27,C1160,P2026,5.0,0.1,Binders Product 27,Office Supplies,Binders,50136.78,40537.07,225615.51,22930.16,0.1016,Consumer,Pune,Telangana
O50227,2025-12-07,C1027,P2042,3.0,0.0,Storage Product 43,Furniture,Storage,19092.63,15390.19,57277.89,11107.32,0.1939,Consumer,Salem,Karnataka
O50228,2025-09-15,C1391,P2058,5.0,0.0,Paper Product 59,Office Supplies,Paper,8533.72,6340.06,42668.6,10968.3,0.2571,Consumer,Salem,Delhi
O50229,2025-09-06,C1256,P2031,5.0,0.15,Phones Product 32,Technology,Phones,27150.59,16564.55,115390.01,32567.26,0.2822,Home Office,Kochi,Telangana
O50230,2025-11-27,C1164,P2032,1.0,0.15,Stationery Product 33,Office Supplies,Stationery,3779.83,2280.57,3212.86,932.29,0.2902,Consumer,Bengaluru,Telangana
O50231,2025-11-19,C1062,P2027,2.0,0.1,Storage Product 28,Furniture,Storage,6685.15,5650.89,12033.27,731.49,0.0608,Corporate,Delhi,Maharashtra
O50232,2025-06-29,C1021,P2054,5.0,0.1,Chairs Product 55,Furniture,Chairs,56519.23,39410.95,254336.54,57281.79,0.2252,Consumer,Chennai,Maharashtra
O50233,2025-07-09,C1069,P2059,5.0,0.0,Chairs Product 60,Furniture,Chairs,38547.8,29927.33,192739.0,43102.35,0.2236,Home Office,Chennai,Kerala
O50234,2025-06-03,C1380,P2069,1.0,0.1,Binders Product 70,Office Supplies,Binders,31690.99,24240.66,28521.89,4281.23,0.1501,Consumer,Pune,Karnataka
O50235,2025-07-15,C1404,P2061,2.0,0.1,Storage Product 62,Furniture,Storage,41881.88,27770.86,75387.38,19845.66,0.2632,Consumer,Mumbai,Tamil Nadu
O50236,2025-11-07,C1095,P2079,4.0,0.05,Tables Product 80,Furniture,Tables,60819.74,43495.05,231115.01,57134.81,0.2472,Consumer,Bengaluru,Telangana
O50237,2025-09-19,C1162,P2033,4.0,0.05,Accessories Product 34,Technology,Accessories,18507.84,16264.51,70329.79,5271.75,0.075,Corporate,Delhi,Tamil Nadu
O50238,2025-05-23,C1078,P2055,2.0,0.05,Binders Product 56,Office Supplies,Binders,16705.54,9805.04,31740.53,12130.45,0.3822,Consumer,Bengaluru,Karnataka
O50239,2025-12-08,C1004,P2012,3.0,0.05,Laptops Product 13,Technology,Laptops,16281.82,11596.34,46403.19,11614.17,0.2503,Consumer,Kochi,Kerala
O50240,2025-11-12,C1315,P2055,1.0,0.15,Binders Product 56,Office Supplies,Binders,16705.54,9805.04,14199.71,4394.67,0.3095,Corporate,Mumbai,Maharashtra
O50241,2025-04-11,C1119,P2017,2.0,0.05,Stationery Product 18,Office Supplies,Stationery,38596.4,22564.5,73333.16,28204.16,0.3846,Consumer,Hyderabad,Maharashtra
O50242,2025-09-01,C1301,P2053,4.0,0.05,Accessories Product 54,Technology,Accessories,58991.24,45367.54,224166.71,42696.55,0.1905,Consumer,Hyderabad,Kerala
O50243,2025-01-12,C1177,P2076,5.0,0.05,Phones Product 77,Technology,Phones,31874.96,24846.67,151406.06,27172.71,0.1795,Consumer,Madurai,Telangana
O50244,2025-08-27,C1175,P2042,4.0,0.25,Storage Product 43,Furniture,Storage,19092.63,15390.19,57277.89,-4282.87,-0.0748,Consumer,Kochi,Maharashtra
O50245,2025-02-18,C1389,P2038,5.0,0.2,Binders Product 39,Office Supplies,Binders,69402.41,51424.61,277609.64,20486.59,0.0738,Corporate,Delhi,Karnataka
O50246,2025-02-11,C1216,P2060,1.0,0.05,Laptops Product 61,Technology,Laptops,51237.86,42856.01,48675.97,5819.96,0.1196,Consumer,Madurai,Delhi
O50247,2025-06-15,C1055,P2041,5.0,0.1,Laptops Product 42,Technology,Laptops,17089.78,12912.68,76904.01,12340.61,0.1605,Home Office,Hyderabad,Tamil Nadu
O50248,2025-03-23,C1365,P2078,2.0,0.05,Tables Product 79,Furniture,Tables,6133.72,4595.0,11654.07,2464.07,0.2114,Consumer,Delhi,Tamil Nadu
O50249,2025-10-18,C1186,P2017,5.0,0.1,Stationery Product 18,Office Supplies,Stationery,38596.4,22564.5,173683.8,60861.3,0.3504,Corporate,Mumbai,Delhi
O50250,2025-06-07,C1231,P2022,3.0,0.0,Accessories Product 23,Technology,Accessories,16308.47,12700.29,48925.41,10824.54,0.2212,Consumer,Hyderabad,Telangana
O50251,2025-08-04,C1254,P2053,2.0,0.15,Accessories Product 54,Technology,Accessories,58991.24,45367.54,100285.11,9550.03,0.0952,Consumer,Delhi,Karnataka
O50252,2025-06-07,C1412,P2029,1.0,0.1,Phones Product 30,Technology,Phones,35257.0,27824.57,31731.3,3906.73,0.1231,Home Office,Kochi,Maharashtra
O50253,2025-05-14,C1454,P2057,2.0,0.25,Laptops Product 58,Technology,Laptops,10032.16,7014.74,15048.24,1018.76,0.0677,Consumer,Pune,Kerala
O50254,2025-03-08,C1103,P2067,3.0,0.05,Storage Product 68,Furniture,Storage,45777.6,25636.72,130466.16,53556.0,0.4105,Consumer,Chennai,Maharashtra
O50255,2025-12-02,C1076,P2066,1.0,0.2,Stationery Product 67,Office Supplies,Stationery,54754.87,39098.68,43803.9,4705.22,0.1074,Corporate,Kochi,Telangana
O50256,2025-01-07,C1229,P2070,4.0,0.2,Phones Product 71,Technology,Phones,79953.27,45246.36,255850.46,74865.02,0.2926,Corporate,Coimbatore,Telangana
O50257,2025-01-14,C1401,P2017,3.0,0.05,Stationery Product 18,Office Supplies,Stationery,38596.4,22564.5,109999.74,42306.24,0.3846,Home Office,Hyderabad,Delhi
O50258,2025-03-14,C1257,P2006,1.0,0.1,Laptops Product 7,Technology,Laptops,57279.45,42140.92,51551.5,9410.58,0.1825,Corporate,Hyderabad,Delhi
O50259,2025-06-12,C1263,P2039,5.0,0.05,Chairs Product 40,Furniture,Chairs,31822.56,23868.26,151157.16,31815.86,0.2105,Consumer,Delhi,Delhi
O50260,2025-03-07,C1330,P2069,2.0,0.05,Binders Product 70,Office Supplies,Binders,31690.99,24240.66,60212.88,11731.56,0.1948,Consumer,Bengaluru,Maharashtra
O50261,2025-12-13,C1480,P2064,1.0,0.05,Accessories Product 65,Technology,Accessories,53906.39,37542.43,51211.07,13668.64,0.2669,Corporate,Bengaluru,Kerala
O50262,2025-05-10,C1181,P2067,2.0,0.15,Storage Product 68,Furniture,Storage,45777.6,25636.72,77821.92,26548.48,0.3411,Consumer,Salem,Tamil Nadu
O50263,2025-07-25,C1380,P2048,5.0,0.1,Storage Product 49,Furniture,Storage,47196.49,35282.94,212384.2,35969.5,0.1694,Consumer,Pune,Karnataka
O50264,2025-10-03,C1255,P2051,1.0,0.25,Chairs Product 52,Furniture,Chairs,34641.74,21896.2,25981.3,4085.1,0.1572,Consumer,Salem,Telangana
O50265,2025-09-13,C1037,P2028,4.0,0.05,Tables Product 29,Furniture,Tables,62771.45,44486.02,238531.51,60587.43,0.254,Consumer,Chennai,Maharashtra
O50266,2025-09-23,C1175,P2020,3.0,0.3,Phones Product 21,Technology,Phones,42879.1,36071.45,90046.11,-18168.24,-0.2018,Consumer,Kochi,Maharashtra
O50267,2025-01-25,C1026,P2077,1.0,0.05,Laptops Product 78,Technology,Laptops,47839.89,34926.79,45447.9,10521.11,0.2315,Consumer,Mumbai,Karnataka
O50268,2025-10-08,C1275,P2008,5.0,0.2,Paper Product 9,Office Supplies,Paper,12546.55,8779.06,50186.2,6290.9,0.1254,Consumer,Mumbai,Delhi
O50269,2025-09-10,C1139,P2046,1.0,0.1,Chairs Product 47,Furniture,Chairs,53110.92,30880.61,47799.83,16919.22,0.354,Home Office,Coimbatore,Kerala
O50270,2025-11-06,C1298,P2075,2.0,0.05,Binders Product 76,Office Supplies,Binders,43695.78,24115.72,83021.98,34790.54,0.4191,Corporate,Kochi,Maharashtra
O50271,2025-10-16,C1444,P2041,1.0,0.2,Laptops Product 42,Technology,Laptops,17089.78,12912.68,13671.82,759.14,0.0555,Corporate,Kochi,Kerala
O50272,2025-06-13,C1286,P2050,4.0,0.1,Phones Product 51,Technology,Phones,26671.88,18619.55,96018.77,21540.57,0.2243,Consumer,Coimbatore,Tamil Nadu
O50273,2025-04-05,C1090,P2055,1.0,0.15,Binders Product 56,Office Supplies,Binders,16705.54,9805.04,14199.71,4394.67,0.3095,Consumer,Salem,Kerala
O50274,2025-09-27,C1479,P2050,3.0,0.15,Phones Product 51,Technology,Phones,26671.88,18619.55,68013.29,12154.64,0.1787,Consumer,Madurai,Kerala
O50275,2025-11-17,C1060,P2069,1.0,0.1,Binders Product 70,Office Supplies,Binders,31690.99,24240.66,28521.89,4281.23,0.1501,Consumer,Pune,Tamil Nadu
O50276,2025-04-20,C1457,P2019,2.0,0.1,Chairs Product 20,Furniture,Chairs,44904.0,24841.99,80827.2,31143.22,0.3853,Consumer,Chennai,Maharashtra
O50277,2025-12-02,C1450,P2026,1.0,0.15,Binders Product 27,Office Supplies,Binders,50136.78,40537.07,42616.26,2079.19,0.0488,Corporate,Chennai,Karnataka
O50278,2025-11-06,C1364,P2037,4.0,0.0,Paper Product 38,Office Supplies,Paper,27871.02,18741.67,111484.08,36517.4,0.3276,Home Office,Hyderabad,Telangana
O50279,2025-08-26,C1346,P2071,5.0,0.15,Paper Product 72,Office Supplies,Paper,79468.95,63440.16,337743.04,20542.24,0.0608,Corporate,Coimbatore,Telangana
O50280,2025-01-25,C1162,P2064,1.0,0.25,Accessories Product 65,Technology,Accessories,53906.39,37542.43,40429.79,2887.36,0.0714,Corporate,Delhi,Tamil Nadu
O50281,2025-05-21,C1350,P2053,1.0,0.0,Accessories Product 54,Technology,Accessories,58991.24,45367.54,58991.24,13623.7,0.2309,Consumer,Chennai,Maharashtra
O50282,2025-04-27,C1142,P2023,3.0,0.05,Binders Product 24,Office Supplies,Binders,13648.36,7977.57,38897.83,14965.12,0.3847,Consumer,Mumbai,Kerala
O50283,2025-01-25,C1399,P2046,4.0,0.15,Chairs Product 47,Furniture,Chairs,53110.92,30880.61,180577.13,57054.69,0.316,Corporate,Kochi,Maharashtra
O50284,2025-03-20,C1252,P2070,5.0,0.1,Phones Product 71,Technology,Phones,79953.27,45246.36,359789.72,133557.92,0.3712,Home Office,Chennai,Maharashtra
O50285,2025-03-09,C1268,P2062,2.0,0.1,Storage Product 63,Furniture,Storage,2688.9,1752.13,4840.02,1335.76,0.276,Consumer,Pune,Tamil Nadu
O50286,2025-06-22,C1368,P2056,1.0,0.05,Phones Product 57,Technology,Phones,10100.77,6325.84,9595.73,3269.89,0.3408,Consumer,Delhi,Karnataka
O50287,2025-01-12,C1290,P2054,5.0,0.1,Chairs Product 55,Furniture,Chairs,56519.23,39410.95,254336.54,57281.79,0.2252,Consumer,Pune,Tamil Nadu
O50288,2025-10-15,C1499,P2059,2.0,0.05,Chairs Product 60,Furniture,Chairs,38547.8,29927.33,73240.82,13386.16,0.1828,Home Office,Mumbai,Tamil Nadu
O50289,2025-05-08,C1458,P2061,4.0,0.1,Storage Product 62,Furniture,Storage,41881.88,27770.86,150774.77,39691.33,0.2632,Consumer,Madurai,Delhi
O50290,2025-04-06,C1186,P2029,4.0,0.2,Phones Product 30,Technology,Phones,35257.0,27824.57,112822.4,1524.12,0.0135,Corporate,Mumbai,Delhi
O50291,2025-04-02,C1404,P2021,5.0,0.05,Laptops Product 22,Technology,Laptops,6562.71,4469.1,31172.87,8827.37,0.2832,Consumer,Mumbai,Tamil Nadu
O50292,2025-05-21,C1498,P2074,2.0,0.1,Paper Product 75,Office Supplies,Paper,63885.75,44320.26,114994.35,26353.83,0.2292,Home Office,Salem,Kerala
O50293,2025-01-31,C1437,P2028,4.0,0.3,Tables Product 29,Furniture,Tables,62771.45,44486.02,175760.06,-2184.02,-0.0124,Corporate,Kochi,Maharashtra
O50294,2025-11-30,C1458,P2040,5.0,0.15,Tables Product 41,Furniture,Tables,52504.24,46067.43,223143.02,-7194.13,-0.0322,Consumer,Madurai,Delhi
O50295,2025-01-20,C1413,P2041,4.0,0.2,Laptops Product 42,Technology,Laptops,17089.78,12912.68,54687.3,3036.58,0.0555,Consumer,Mumbai,Karnataka
O50296,2025-05-26,C1303,P2064,4.0,0.1,Accessories Product 65,Technology,Accessories,53906.39,37542.43,194063.0,43893.28,0.2262,Corporate,Delhi,Delhi
O50297,2025-11-12,C1290,P2030,4.0,0.2,Chairs Product 31,Furniture,Chairs,38498.53,28996.9,123195.3,7207.7,0.0585,Consumer,Pune,Tamil Nadu
O50298,2025-06-09,C1085,P2029,3.0,0.0,Phones Product 30,Technology,Phones,35257.0,27824.57,105771.0,22297.29,0.2108,Consumer,Coimbatore,Tamil Nadu
O50299,2025-12-15,C1165,P2017,2.0,0.05,Stationery Product 18,Office Supplies,Stationery,38596.4,22564.5,73333.16,28204.16,0.3846,Corporate,Madurai,Karnataka
O50300,2025-02-12,C1414,P2016,5.0,0.05,Laptops Product 17,Technology,Laptops,60637.62,52413.59,288028.7,25960.75,0.0901,Corporate,Delhi,Kerala
O50301,2025-09-11,C1461,P2037,5.0,0.1,Paper Product 38,Office Supplies,Paper,27871.02,18741.67,125419.59,31711.24,0.2528,Corporate,Bengaluru,Kerala
O50302,2025-05-10,C1407,P2013,2.0,0.2,Phones Product 14,Technology,Phones,26276.26,19570.22,42042.02,2901.58,0.069,Consumer,Madurai,Tamil Nadu
O50303,2025-03-01,C1113,P2078,2.0,0.1,Tables Product 79,Furniture,Tables,6133.72,4595.0,11040.7,1850.7,0.1676,Corporate,Madurai,Karnataka
O50304,2025-05-31,C1432,P2055,2.0,0.15,Binders Product 56,Office Supplies,Binders,16705.54,9805.04,28399.42,8789.34,0.3095,Corporate,Pune,Delhi
O50305,2025-10-14,C1479,P2021,2.0,0.15,Laptops Product 22,Technology,Laptops,6562.71,4469.1,11156.61,2218.41,0.1988,Consumer,Madurai,Kerala
O50306,2025-01-05,C1355,P2066,1.0,0.15,Stationery Product 67,Office Supplies,Stationery,54754.87,39098.68,46541.64,7442.96,0.1599,Corporate,Hyderabad,Maharashtra
